Components,alpha,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_MSE,split1_test_MSE,split2_test_MSE,split3_test_MSE,split4_test_MSE,split5_test_MSE,split6_test_MSE,split7_test_MSE,split8_test_MSE,split9_test_MSE,mean_test_MSE,std_test_MSE,rank_test_MSE,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_Max Error,split1_test_Max Error,split2_test_Max Error,split3_test_Max Error,split4_test_Max Error,split5_test_Max Error,split6_test_Max Error,split7_test_Max Error,split8_test_Max Error,split9_test_Max Error,mean_test_Max Error,std_test_Max Error,rank_test_Max Error
2,0.1,0.0,0.0,0.0,0.0,0.1,{'alpha': 0.1},-9.478726241972923,-10.969893409991533,-11.333057437291298,-8.330419883962087,-13.3382398748804,-9.148750745928009,-11.528734716944632,-6.7228492276260825,-11.785904542967344,-8.247277033857596,-10.088385311542192,1.9210817376330502,1,0.12346574008173294,0.11461326456660692,0.11131616110436149,0.12474439222991507,0.0915544185809738,0.07604301054975926,0.1009269076784316,0.11006473874066447,0.08756173584096716,0.1131219438493537,0.10534123132227664,0.01514450568993963,1,-12.679006910015877,-17.289026857624478,-12.659673184045213,-15.31586749985468,-17.468075274946212,-12.490125869410376,-14.000449771057047,-7.756188860647508,-17.286158370651293,-13.500273506366677,-14.044484610461936,2.835699596458988,1
2,0.1,0.0011898040771484374,0.0035694122314453122,0.0012403964996337891,0.00355574884881034,0.2,{'alpha': 0.2},-9.98926738580525,-11.489274486450597,-11.8716819301283,-8.707286725089617,-13.839430838987306,-9.365806898939933,-11.981476149542743,-6.869782739141577,-12.108318469666665,-8.524907136116724,-10.474723275986872,2.015628345475923,2,0.07625403755515492,0.07269370358772531,0.06907981979344957,0.08514797084009873,0.05741912628895818,0.054121924791924014,0.06561968187941891,0.09061445679458746,0.06260117362482698,0.08326675111002213,0.07168186462661662,0.011548480761066852,2,-13.265327819524572,-17.77687872644406,-13.079746887680642,-15.839394200352746,-17.83934284159653,-13.117787043161194,-14.290752940290332,-8.175454081269379,-17.72471597787488,-13.830986961132167,-14.494038747932649,2.828866384416768,2
2,0.1,0.00040178298950195314,0.001047623264867031,0.00035119056701660156,0.0010535717010498047,0.30000000000000004,{'alpha': 0.30000000000000004},-10.41695409144924,-11.953395649274887,-12.371861234543255,-9.071677049628704,-14.300983321186566,-9.580166168516662,-12.375964315586264,-7.130773912385554,-12.474304789048146,-8.857018062918547,-10.853309859453782,2.0779006707313457,3,0.036704203491110254,0.03523420367824859,0.02985816519201745,0.04686242468365365,0.0259835458090667,0.03247320455905278,0.03485536089910146,0.05606582420101147,0.0342673346101835,0.04755291586728616,0.0379857182990732,0.008778115482923243,3,-13.486779615288103,-18.060064555980883,-13.320932796451117,-16.14649350175691,-18.11740102432295,-13.384231591305749,-14.473961941700074,-8.506255337051488,-18.03366531141568,-14.020061340529736,-14.75498470158027,2.830635221285725,3
2,0.1,0.0,0.0,0.0,0.0,0.4,{'alpha': 0.4},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.885153679708907,-12.823352289143473,-7.491876294535393,-12.921352102806647,-9.274095102261573,-11.271099072780451,2.100904312530192,4,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,0.0016716940045619078,-3.4373206963644876e-05,0.008264998699922588,-0.00034206456454177747,0.002702176356648933,-5.1665460628780305e-05,0.0035470508541876893,4,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.603603341799204,-14.640343930202363,-8.730216293854578,-18.300611683409116,-14.165918105532327,-14.965957081235734,2.8440438029643387,4
2,0.1,0.0017260313034057617,0.003327876330569626,0.0017260313034057617,0.003327876330569626,0.5,{'alpha': 0.5},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
2,0.1,0.00038421154022216797,0.0006583586900969425,0.00033316612243652346,0.0006663322448730469,0.6,{'alpha': 0.6},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
2,0.1,0.0,0.0,0.0,0.0,0.7000000000000001,{'alpha': 0.7000000000000001},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
2,0.1,0.0011025190353393555,0.001975709257222913,0.0011025190353393555,0.001975709257222913,0.8,{'alpha': 0.8},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
2,0.1,0.0008579969406127929,0.001484143548364554,0.0003571271896362305,0.0005500871914908873,0.9,{'alpha': 0.9},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
2,0.1,0.0002961874008178711,0.0008885622024536133,0.00010457038879394532,0.0003137111663818359,1.0,{'alpha': 1.0},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
4,0.1,0.00030570030212402345,0.0009171009063720703,0.0006621122360229492,0.0012068046972297578,0.1,{'alpha': 0.1},-8.152658558520558,-9.37577974468996,-10.459297772883607,-7.517756121138703,-12.07869550209127,-7.839070700038278,-9.987250819574356,-6.080128273290349,-10.449896006108537,-7.177902604151989,-8.911843610248761,1.7566090804323446,1,0.2460923173078432,0.24327514315383114,0.1798321901754698,0.2101288657079079,0.17733991432815865,0.20831112736143698,0.2211401599042485,0.1951447429244848,0.1909925167223966,0.22811804639580902,0.2100375023981586,0.02328916733234842,1,-11.871006319953029,-16.641955595245165,-11.724872072774607,-14.080009517862079,-16.697241153848253,-10.880340616827098,-12.928993691742907,-7.709586889987998,-16.530478345833856,-11.84365915903809,-13.090814336311308,2.778593690190224,1
4,0.1,0.0,0.0,0.0,0.0,0.2,{'alpha': 0.2},-9.325613815914567,-10.870718479535169,-11.270421634134749,-8.186814843092357,-13.177058985468962,-8.707198402381628,-11.346427630704705,-6.393684029954525,-11.45616235518073,-7.897431957741454,-9.863153213410886,1.976155654118767,2,0.13762463481434617,0.12261773321838232,0.11622775943600983,0.1398326013569564,0.10253218387598606,0.12063657150226403,0.11514420036510942,0.153637888497402,0.11308963557468332,0.15074283614944328,0.1272086044790583,0.016306114303300968,2,-12.65896664035861,-17.55854465872398,-12.632265343082668,-15.225701048862629,-17.510501797204448,-12.119823858934806,-13.920783824251691,-7.636716300825485,-17.418459046836237,-13.088819746503532,-13.977058226558409,2.944517617549239,2
4,0.1,0.0011797904968261718,0.0028260166652298345,0.0012246370315551758,0.002819387947157051,0.30000000000000004,{'alpha': 0.30000000000000004},-10.416954091440985,-11.953395649265763,-12.371861234533831,-9.07167704962104,-14.300983321177446,-9.580166168511836,-12.375964315578125,-7.11074912796554,-12.47430478904051,-8.857018062911617,-10.85130738100467,2.0814936662559025,3,0.036704203491873644,0.03523420367898489,0.029858165192756303,0.04686242468445889,0.025983545809687758,0.03247320455954028,0.03485536089973629,0.05871659936361018,0.03426733461077458,0.04755291586803145,0.038250795815945426,0.00934200007324136,3,-13.486779615280984,-18.06006455597251,-13.320932796444481,-16.146493501746797,-18.117401024314212,-13.384231591295205,-14.473961941700628,-8.489240966676011,-18.03366531140771,-14.020061340533994,-14.753283264537254,2.8343933123542557,3
4,0.1,0.0007155895233154297,0.0004684919036977817,0.00010256767272949218,0.00030770301818847654,0.4,{'alpha': 0.4},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.88515367970266,-12.823352289143473,-7.491876294528763,-12.921352102806647,-9.274095102254618,-11.271099072778469,2.100904312532458,4,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,0.0016716940051928475,-3.4373206963644876e-05,0.008264998700800219,-0.00034206456454177747,0.0027021763573967794,-5.1665460403138574e-05,0.0035470508544821807,4,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.603603341794068,-14.640343930202363,-8.730216293851736,-18.300611683409116,-14.165918105530558,-14.965957081234754,2.844043802965258,4
4,0.1,0.000750422477722168,0.0005018853940992102,0.00018835067749023438,0.00042311404392018004,0.5,{'alpha': 0.5},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
4,0.1,0.0007575273513793946,0.0012645048417817524,0.0007575273513793946,0.0012645048417817524,0.6,{'alpha': 0.6},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
4,0.1,0.0007614612579345704,0.0009635951484997959,0.0004815101623535156,0.0006087863884490794,0.7000000000000001,{'alpha': 0.7000000000000001},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
4,0.1,0.0003184795379638672,0.0006369590759277344,0.0001592397689819336,0.00047771930694580074,0.8,{'alpha': 0.8},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
4,0.1,0.0005542278289794922,0.0011084556579589841,0.0002771139144897461,0.0008313417434692384,0.9,{'alpha': 0.9},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
4,0.1,0.0,0.0,0.0,0.0,1.0,{'alpha': 1.0},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
6,0.1,0.0011365175247192382,0.0008667275268867327,0.0006104946136474609,0.0004986278570956807,0.1,{'alpha': 0.1},-8.152658561605238,-9.375779745936846,-10.459297771135653,-7.517756121964565,-12.078695503723514,-7.839070702053303,-9.98725082152733,-6.080128276187311,-10.449896007943599,-7.177902606451923,-8.911843611852927,1.756609079869851,1,0.24609231702259093,0.2432751430531942,0.17983219031253606,0.21012886562113675,0.17733991421698925,0.2083111271579342,0.22114015975194512,0.19514474254100023,0.19099251658033023,0.22811804614848374,0.21003750224061407,0.023289167282808786,1,-11.87100631861813,-16.641955594257908,-11.724872072374676,-14.0800095207872,-16.69724115273702,-10.880340618679407,-12.928993694841303,-7.7095868939568994,-16.53047834448575,-11.843659161880124,-13.090814337261842,2.778593688873721,1
6,0.1,0.0006061553955078125,0.0004952133553799078,0.0007120609283447265,0.00046667942319049427,0.2,{'alpha': 0.2},-9.325613817397619,-10.870718481524358,-11.270421634817414,-8.18681484384276,-13.177058986932131,-8.707198403887377,-11.346427632420475,-6.393684031516826,-11.45616235653991,-7.897431959159868,-9.863153214803875,1.976155654145061,2,0.13762463467720254,0.12261773305783363,0.11622775938247842,0.1398326012781136,0.102532183776332,0.12063657135019434,0.11514420023130434,0.15363788829059277,0.11308963546945872,0.15074283599691285,0.1272086043510423,0.01630611428124803,2,-12.658966640106968,-17.558544659030275,-12.632265343410454,-15.225701050890754,-17.51050179708524,-12.119823864269316,-13.920783825847934,-7.636716302353035,-17.41845904668157,-13.088819748248284,-13.977058227792384,2.944517616915335,2
6,0.1,0.0009036064147949219,0.000302280159303119,0.0004994869232177734,0.000499668532156314,0.30000000000000004,{'alpha': 0.30000000000000004},-10.416954091440699,-11.953395649265412,-12.3718612345335,-9.071677049620785,-14.300983321177108,-9.580166168511601,-12.375964315577855,-7.110749128445364,-12.474304789040268,-8.857018062911365,-10.851307381052397,2.0814936661696044,3,0.036704203491899956,0.0352342036790132,0.029858165192782282,0.04686242468448576,0.02598354580971074,0.03247320455956404,0.03485536089975738,0.05871659930009365,0.034267334610793454,0.04755291586805843,0.03825079580961589,0.00934200005932202,3,-13.486779615280492,-18.06006455597228,-13.320932796444374,-16.146493501746626,-18.117401024313995,-13.38423159129457,-14.473961941700482,-8.489240967091284,-18.033665311407553,-14.020061340533951,-14.75328326457856,2.8343933122624616,3
6,0.1,0.0004998683929443359,0.0004998701714714482,0.0005003929138183594,0.0005003931364695463,0.4,{'alpha': 0.4},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.885153679702507,-12.823352289143473,-7.491876294528538,-12.921352102806647,-9.274095102254442,-11.271099072778412,2.100904312532525,4,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,0.0016716940052083906,-3.4373206963644876e-05,0.008264998700829973,-0.00034206456454177747,0.002702176357415653,-5.166546039672149e-05,0.003547050854491377,4,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.603603341793878,-14.640343930202363,-8.730216293851601,-18.300611683409116,-14.165918105530507,-14.965957081234716,2.844043802965298,4
